list_id,attribute_id,attribute_value
132361595,house_type,"Nhà ngõ, hẻm"
130819462,rooms,3 PN
130819462,house_type,"Nhà ngõ, hẻm"
132001167,rooms,3 PN
132001167,house_type,"Nhà ngõ, hẻm"
131964304,rooms,1 PN
131964304,direction,Hướng Tây Bắc
131964304,apartment_type,Chung cư
132363689,commercial_type,Shophouse
132363689,furnishing_sell,Hoàn thiện cơ bản
132365739,rooms,2 PN
132365739,apartment_type,Chung cư
132197807,rooms,3 PN
132197807,apartment_type,Chung cư
132365753,rooms,2 PN
132365753,apartment_type,Chung cư
131837373,furnishing_rent,Nội thất đầy đủ
132363725,rooms,4 PN
132363725,direction,Hướng Đông Nam
132363725,house_type,"Nhà mặt phố, mặt tiền"
132302286,rooms,2 PN
132302286,apartment_type,Chung cư
132365776,furnishing_rent,Nội thất đầy đủ
132365780,rooms,2 PN
132365780,direction,Hướng Bắc
132365780,apartment_type,Chung cư
132359644,rooms,3 PN
132359644,house_type,"Nhà ngõ, hẻm"
132365810,rooms,2 PN
132365810,apartment_type,Chung cư
132099576,rooms,1 PN
132099576,direction,Hướng Tây
132099576,house_type,"Nhà ngõ, hẻm"
131554819,furnishing_rent,Nội thất cao cấp
132347396,land_type,Đất thổ cư
132347396,width,Ngang 5 m
132331030,land_type,Đất thổ cư
129140251,rooms,3 PN
129140251,house_type,"Nhà ngõ, hẻm"
132363812,rooms,1 PN
132363812,apartment_type,"Căn hộ dịch vụ, mini"
132234789,furnishing_rent,Nội thất đầy đủ
129996331,rooms,3 PN
129996331,direction,Hướng Đông Nam
129996331,house_type,"Nhà ngõ, hẻm"
132210220,rooms,1 PN
132210220,apartment_type,"Căn hộ dịch vụ, mini"
132097580,furnishing_rent,Nội thất đầy đủ
132361775,rooms,4 PN
132361775,house_type,"Nhà ngõ, hẻm"
132363827,land_type,Đất thổ cư
132363827,width,Ngang 6.5 m
132367945,commercial_type,Mặt bằng kinh doanh
130494030,rooms,3 PN
130494030,direction,Hướng Nam
130494030,house_type,"Nhà ngõ, hẻm"
132361812,rooms,4 PN
132361812,direction,Hướng Bắc
132361812,house_type,Nhà biệt thự
132367961,rooms,3 PN
132367961,house_type,"Nhà ngõ, hẻm"
131626587,rooms,2 PN
131626587,apartment_type,Chung cư
131335771,rooms,10 PN
131335771,house_type,Nhà phố liền kề
132367967,rooms,4 PN
132367967,house_type,"Nhà ngõ, hẻm"
132367968,rooms,8 PN
132367968,house_type,"Nhà ngõ, hẻm"
132290143,furnishing_rent,Nội thất đầy đủ
132357732,commercial_type,Văn phòng
132357732,furnishing_sell,Nội thất đầy đủ
132320869,rooms,2 PN
132320869,apartment_type,Chung cư
132331135,land_type,Đất thổ cư
132331135,width,Ngang 5 m
132368006,furnishing_rent,Nhà trống
132320902,rooms,4 PN
132320902,house_type,"Nhà ngõ, hẻm"
131536520,rooms,5 PN
131536520,house_type,"Nhà mặt phố, mặt tiền"
131583657,rooms,2 PN
131583657,apartment_type,Chung cư
132204202,furnishing_rent,Nội thất cao cấp
130451119,furnishing_rent,Nội thất cao cấp
132331192,rooms,2 PN
132331192,direction,Hướng Đông Nam
132331192,apartment_type,Chung cư
132359866,rooms,nhiều hơn 10 PN
132359866,house_type,"Nhà mặt phố, mặt tiền"
132361926,furnishing_rent,Nhà trống
131112655,rooms,4 PN
131112655,house_type,"Nhà ngõ, hẻm"
132363988,rooms,4 PN
132363988,house_type,"Nhà ngõ, hẻm"
131440340,rooms,3 PN
131440340,direction,Hướng Đông Nam
131440340,house_type,"Nhà ngõ, hẻm"
132318942,rooms,2 PN
132318942,apartment_type,Chung cư
131753696,rooms,3 PN
131753696,direction,Hướng Tây
131753696,house_type,"Nhà ngõ, hẻm"
132021992,rooms,3 PN
132021992,house_type,"Nhà mặt phố, mặt tiền"
132355829,rooms,4 PN
132355829,house_type,"Nhà ngõ, hẻm"
131829504,commercial_type,Văn phòng
132349696,rooms,1 PN
132349696,apartment_type,Chung cư
131247874,rooms,2 PN
131247874,apartment_type,"Tập thể, cư xá"
130946825,land_type,Đất thổ cư
132341515,rooms,nhiều hơn 10 PN
132341515,direction,Hướng Tây
132341515,house_type,"Nhà mặt phố, mặt tiền"
127633164,commercial_type,Mặt bằng kinh doanh
127633164,furnishing_sell,Hoàn thiện cơ bản
131360525,rooms,4 PN
131360525,house_type,"Nhà ngõ, hẻm"
132364052,land_type,Đất thổ cư
132364052,width,Ngang 5 m
131790612,rooms,5 PN
131790612,house_type,"Nhà ngõ, hẻm"
132296472,rooms,3 PN
132296472,direction,Hướng Đông Nam
132296472,house_type,"Nhà ngõ, hẻm"
132345633,rooms,3 PN
132345633,house_type,"Nhà mặt phố, mặt tiền"
132355874,land_type,Đất thổ cư
132355874,width,Ngang 6 m
132323128,rooms,2 PN
132323128,direction,Hướng Nam
132323128,house_type,"Nhà ngõ, hẻm"
132362040,rooms,4 PN
132362040,house_type,"Nhà ngõ, hẻm"
132362048,rooms,2 PN
132362048,apartment_type,Chung cư
132333376,rooms,4 PN
132333376,direction,Hướng Bắc
132333376,house_type,"Nhà ngõ, hẻm"
130662219,rooms,3 PN
130662219,direction,Hướng Tây
130662219,house_type,"Nhà mặt phố, mặt tiền"
131161945,rooms,3 PN
131161945,house_type,"Nhà ngõ, hẻm"
131532650,rooms,3 PN
131532650,house_type,"Nhà ngõ, hẻm"
132362095,rooms,4 PN
132362095,house_type,"Nhà ngõ, hẻm"
132362104,land_type,Đất thổ cư
130946937,land_type,Đất thổ cư
131436409,commercial_type,Mặt bằng kinh doanh
131725179,commercial_type,Văn phòng
131725179,furnishing_sell,Nội thất đầy đủ
132362108,rooms,5 PN
132362108,direction,Hướng Nam
132362108,house_type,Nhà biệt thự
131248006,rooms,4 PN
131248006,house_type,"Nhà ngõ, hẻm"
132024199,furnishing_rent,Nội thất đầy đủ
132323220,land_type,Đất nền dự án
132323220,width,Ngang 10 m
132331423,land_type,Đất thổ cư
132331423,width,Ngang 4.1 m
132356015,rooms,3 PN
132356015,house_type,"Nhà ngõ, hẻm"
132319153,rooms,5 PN
132319153,house_type,"Nhà ngõ, hẻm"
132325298,rooms,5 PN
132325298,house_type,"Nhà ngõ, hẻm"
131792819,rooms,4 PN
131792819,house_type,"Nhà ngõ, hẻm"
131870642,rooms,2 PN
131870642,apartment_type,Chung cư
132356022,rooms,3 PN
132356022,direction,Hướng Tây
132356022,house_type,"Nhà ngõ, hẻm"
132362169,rooms,1 PN
132362169,apartment_type,"Căn hộ dịch vụ, mini"
131364803,rooms,3 PN
131364803,house_type,"Nhà ngõ, hẻm"
100433859,rooms,1 PN
100433859,apartment_type,"Căn hộ dịch vụ, mini"
131456967,commercial_type,Shophouse
131456967,furnishing_sell,Bàn giao thô
131035111,land_type,Đất thổ cư
131035111,width,Ngang 3.5 m
132362227,furnishing_rent,Nội thất đầy đủ
132349941,commercial_type,Văn phòng
132122620,commercial_type,Mặt bằng kinh doanh
132371799,rooms,2 PN
132371799,apartment_type,Chung cư
132371863,commercial_type,Mặt bằng kinh doanh
132241233,rooms,1 PN
132241233,apartment_type,"Căn hộ dịch vụ, mini"
132784129,rooms,6 PN
132784129,house_type,Nhà phố liền kề
132321281,land_type,Đất thổ cư
132321281,width,Ngang 5 m
132765705,rooms,4 PN
132765705,house_type,"Nhà mặt phố, mặt tiền"
132786186,rooms,2 PN
132786186,direction,Hướng Đông
132786186,apartment_type,Chung cư
132786189,land_type,Đất nông nghiệp
132784142,rooms,1 PN
132784142,apartment_type,"Căn hộ dịch vụ, mini"
132790288,commercial_type,Mặt bằng kinh doanh
132788248,land_type,Đất thổ cư
132788248,width,Ngang 3.8 m
132753436,commercial_type,Mặt bằng kinh doanh
132753436,furnishing_sell,Hoàn thiện cơ bản
132782110,rooms,2 PN
132782110,direction,Hướng Đông Nam
132782110,apartment_type,Chung cư
132778015,commercial_type,Mặt bằng kinh doanh
132778015,furnishing_sell,Nội thất cao cấp
132753442,rooms,nhiều hơn 10 PN
132753442,house_type,"Nhà ngõ, hẻm"
132741164,rooms,4 PN
132741164,house_type,"Nhà mặt phố, mặt tiền"
131733556,rooms,1 PN
131733556,direction,Hướng Tây Nam
131733556,house_type,"Nhà ngõ, hẻm"
132784181,rooms,2 PN
132784181,apartment_type,Chung cư
132606004,rooms,2 PN
132606004,apartment_type,Chung cư
132790345,rooms,3 PN
132790345,house_type,"Nhà ngõ, hẻm"
132780114,land_type,Đất thổ cư
132780114,width,Ngang 4 m
132175959,rooms,1 PN
132175959,apartment_type,"Căn hộ dịch vụ, mini"
132733025,commercial_type,Văn phòng
132733025,furnishing_sell,Hoàn thiện cơ bản
132767842,commercial_type,Văn phòng
132767842,furnishing_sell,Hoàn thiện cơ bản
131678310,rooms,6 PN
131678310,house_type,Nhà biệt thự
126525554,rooms,1 PN
126525554,apartment_type,"Căn hộ dịch vụ, mini"
132786293,rooms,3 PN
132786293,direction,Hướng Nam
132786293,house_type,"Nhà ngõ, hẻm"
132778106,rooms,2 PN
132778106,apartment_type,Chung cư
132745339,commercial_type,Mặt bằng kinh doanh
132745339,furnishing_sell,Hoàn thiện cơ bản
132470908,rooms,2 PN
132470908,apartment_type,Chung cư
132649085,furnishing_rent,Nội thất đầy đủ
132786304,rooms,2 PN
132786304,direction,Hướng Đông Nam
132786304,apartment_type,Chung cư
132460686,rooms,4 PN
132460686,house_type,"Nhà ngõ, hẻm"
131012765,commercial_type,Văn phòng
131012765,furnishing_sell,Nội thất đầy đủ
131373215,rooms,2 PN
131373215,direction,Hướng Đông Bắc
131373215,apartment_type,"Căn hộ dịch vụ, mini"
125626531,land_type,Đất thổ cư
125626531,width,Ngang 5 m
132780207,rooms,6 PN
132780207,house_type,"Nhà ngõ, hẻm"
132784311,rooms,4 PN
132784311,house_type,"Nhà ngõ, hẻm"
125788347,rooms,2 PN
125788347,apartment_type,"Căn hộ dịch vụ, mini"
131524797,rooms,3 PN
131524797,house_type,"Nhà ngõ, hẻm"
132790470,rooms,2 PN
132790470,direction,Hướng Tây Nam
132790470,apartment_type,Chung cư
132473049,rooms,3 PN
132473049,house_type,"Nhà ngõ, hẻm"
132757724,rooms,6 PN
132757724,house_type,Nhà phố liền kề
132274395,rooms,1 PN
132274395,direction,Hướng Đông Nam
132274395,apartment_type,"Tập thể, cư xá"
131492067,land_type,Đất thổ cư
131492067,width,Ngang 6 m
132698341,land_type,Đất thổ cư
132698341,width,Ngang 10 m
132712684,furnishing_rent,Nội thất cao cấp
131901682,rooms,2 PN
131901682,apartment_type,Chung cư
131041525,furnishing_rent,Nội thất đầy đủ
132217083,rooms,6 PN
132217083,house_type,"Nhà mặt phố, mặt tiền"
132780283,rooms,3 PN
132780283,direction,Hướng Tây Nam
132780283,apartment_type,Chung cư
132714749,rooms,4 PN
132714749,house_type,"Nhà ngõ, hẻm"
132509958,rooms,8 PN
132509958,house_type,"Nhà mặt phố, mặt tiền"
132780300,commercial_type,Văn phòng
132591892,commercial_type,Văn phòng
132591892,furnishing_sell,Hoàn thiện cơ bản
132790558,rooms,1 PN
132790558,direction,Hướng Bắc
132790558,apartment_type,Chung cư
132692265,furnishing_rent,Nội thất đầy đủ
130375985,rooms,2 PN
130375985,apartment_type,Chung cư
132788530,furnishing_rent,Nội thất đầy đủ
131871026,furnishing_rent,Nội thất cao cấp
132763955,rooms,3 PN
132763955,apartment_type,Chung cư
132714801,land_type,Đất thổ cư
132714801,width,Ngang 6 m
132782392,furnishing_rent,Nội thất đầy đủ
132763963,rooms,4 PN
132763963,direction,Hướng Đông
132763963,house_type,"Nhà mặt phố, mặt tiền"
132784445,rooms,2 PN
132784445,apartment_type,"Căn hộ dịch vụ, mini"
132778297,rooms,6 PN
132778297,direction,Hướng Đông
132778297,house_type,Nhà phố liền kề
131993946,furnishing_rent,Nội thất đầy đủ
132786531,rooms,6 PN
132786531,house_type,"Nhà mặt phố, mặt tiền"
132522346,rooms,4 PN
132522346,direction,Hướng Đông Nam
132522346,house_type,"Nhà ngõ, hẻm"
125446517,furnishing_rent,Nội thất đầy đủ
132759926,rooms,3 PN
132759926,direction,Hướng Tây Bắc
132759926,apartment_type,Chung cư
132790651,furnishing_rent,Nội thất đầy đủ
132786575,rooms,2 PN
132786575,house_type,"Nhà ngõ, hẻm"
132182419,land_type,Đất thổ cư
132182419,width,Ngang 7 m
132747666,rooms,1 PN
132747666,apartment_type,"Căn hộ dịch vụ, mini"
132788641,furnishing_rent,Nội thất đầy đủ
132684201,land_type,Đất thổ cư
132684201,width,Ngang 12 m
132784554,rooms,2 PN
132784554,apartment_type,Chung cư
131733934,furnishing_rent,Nội thất đầy đủ
132352432,rooms,6 PN
132352432,house_type,"Nhà ngõ, hẻm"
132782518,rooms,1 PN
132782518,direction,Hướng Đông Nam
132782518,apartment_type,"Căn hộ dịch vụ, mini"
132198839,rooms,3 PN
132198839,house_type,"Nhà ngõ, hẻm"
130566584,rooms,2 PN
130566584,apartment_type,"Căn hộ dịch vụ, mini"
130091451,rooms,3 PN
130091451,house_type,"Nhà ngõ, hẻm"
132786623,rooms,1 PN
132786623,direction,Hướng Đông Bắc
132786623,house_type,"Nhà ngõ, hẻm"
132784577,rooms,2 PN
132784577,apartment_type,"Căn hộ dịch vụ, mini"
132714946,land_type,Đất thổ cư
132714946,width,Ngang 4.2 m
132757961,furnishing_rent,Nội thất đầy đủ
132164042,commercial_type,Văn phòng
132164042,furnishing_sell,Nội thất đầy đủ
132669910,rooms,3 PN
132669910,apartment_type,Chung cư
132182488,rooms,3 PN
132182488,house_type,"Nhà ngõ, hẻm"
132743642,rooms,2 PN
132743642,apartment_type,Chung cư
122851803,rooms,1 PN
122851803,apartment_type,"Căn hộ dịch vụ, mini"
131559903,rooms,1 PN
131559903,apartment_type,"Căn hộ dịch vụ, mini"
132743650,land_type,Đất thổ cư
132743650,width,Ngang 5 m
132788708,rooms,5 PN
132788708,house_type,"Nhà mặt phố, mặt tiền"
132764152,furnishing_rent,Nội thất đầy đủ
132241915,rooms,8 PN
132241915,house_type,"Nhà mặt phố, mặt tiền"
132745724,rooms,3 PN
132745724,house_type,"Nhà ngõ, hẻm"
132784647,rooms,2 PN
132784647,direction,Hướng Đông Nam
132784647,apartment_type,Chung cư
132520459,rooms,2 PN
132520459,direction,Hướng Tây
132520459,apartment_type,Chung cư
132172302,rooms,3 PN
132172302,apartment_type,Chung cư
131967504,rooms,1 PN
131967504,apartment_type,"Căn hộ dịch vụ, mini"
132733456,rooms,3 PN
132733456,apartment_type,Chung cư
132784669,commercial_type,Văn phòng
132784683,rooms,2 PN
132784683,apartment_type,Chung cư
132760112,furnishing_rent,Nội thất đầy đủ
131549751,rooms,2 PN
131549751,house_type,"Nhà mặt phố, mặt tiền"
132383291,rooms,3 PN
132383291,house_type,"Nhà ngõ, hẻm"
131166782,rooms,3 PN
131166782,house_type,"Nhà ngõ, hẻm"
132264518,rooms,8 PN
132264518,house_type,"Nhà mặt phố, mặt tiền"
132790857,rooms,1 PN
132790857,apartment_type,Chung cư
132731468,land_type,Đất thổ cư
132731468,width,Ngang 18 m
131695187,rooms,2 PN
131695187,apartment_type,Chung cư
132477539,commercial_type,Văn phòng
132455015,rooms,2 PN
132455015,direction,Hướng Đông Nam
132455015,apartment_type,Chung cư
132782698,rooms,3 PN
132782698,direction,Hướng Tây Nam
132782698,apartment_type,Chung cư
132780651,rooms,2 PN
132780651,apartment_type,Chung cư
132786796,commercial_type,Mặt bằng kinh doanh
132786796,furnishing_sell,Hoàn thiện cơ bản
132491898,furnishing_rent,Nhà trống
131209858,rooms,7 PN
131209858,house_type,"Nhà ngõ, hẻm"
132782724,furnishing_rent,Nhà trống
132780677,furnishing_rent,Nội thất đầy đủ
132786822,rooms,2 PN
132786822,direction,Hướng Nam
132786822,apartment_type,"Căn hộ dịch vụ, mini"
132440727,rooms,8 PN
132440727,house_type,"Nhà mặt phố, mặt tiền"
132778649,commercial_type,Văn phòng
132008607,rooms,1 PN
132008607,apartment_type,"Căn hộ dịch vụ, mini"
132790953,furnishing_rent,Nội thất đầy đủ
132395695,commercial_type,Văn phòng
132395695,furnishing_sell,Nội thất đầy đủ
132373175,rooms,4 PN
132373175,house_type,"Nhà ngõ, hẻm"
132670135,rooms,3 PN
132670135,house_type,"Nhà ngõ, hẻm"
132786877,furnishing_rent,Nội thất cao cấp
132790975,rooms,4 PN
132790975,house_type,"Nhà mặt phố, mặt tiền"
132078276,furnishing_rent,Nội thất đầy đủ
131492550,land_type,Đất thổ cư
131492550,width,Ngang 6 m
132750031,rooms,3 PN
132750031,apartment_type,Chung cư
132616911,furnishing_rent,Nội thất đầy đủ
132786903,rooms,1 PN
132786903,house_type,"Nhà ngõ, hẻm"
132784863,rooms,3 PN
132784863,direction,Hướng Đông Nam
132784863,apartment_type,Chung cư
132780778,rooms,2 PN
132780778,direction,Hướng Đông
132780778,apartment_type,Chung cư
132786937,rooms,2 PN
132786937,apartment_type,Chung cư
132786951,rooms,3 PN
132786951,direction,Hướng Tây Nam
132786951,house_type,"Nhà ngõ, hẻm"
132784903,rooms,3 PN
132784903,direction,Hướng Tây Bắc
132784903,apartment_type,Chung cư
131891978,rooms,5 PN
131891978,house_type,"Nhà ngõ, hẻm"
132743948,commercial_type,Mặt bằng kinh doanh
130665230,rooms,2 PN
130665230,apartment_type,Chung cư
132786959,commercial_type,Văn phòng
132756248,rooms,6 PN
132756248,direction,Hướng Đông Bắc
132756248,house_type,"Nhà mặt phố, mặt tiền"
132784922,rooms,2 PN
132784922,direction,Hướng Đông Nam
132784922,apartment_type,Chung cư
132764446,rooms,5 PN
132764446,house_type,Nhà phố liền kề
132780857,furnishing_rent,Nội thất đầy đủ
132791101,rooms,2 PN
132791101,house_type,"Nhà mặt phố, mặt tiền"
132524867,rooms,4 PN
132524867,direction,Hướng Tây Nam
132524867,house_type,"Nhà mặt phố, mặt tiền"
132784964,rooms,1 PN
132784964,apartment_type,"Căn hộ dịch vụ, mini"
132780868,commercial_type,Mặt bằng kinh doanh
132588357,rooms,4 PN
132588357,direction,Hướng Tây Bắc
132588357,house_type,"Nhà ngõ, hẻm"
132787029,rooms,5 PN
132787029,house_type,"Nhà ngõ, hẻm"
132778838,rooms,2 PN
132778838,apartment_type,Chung cư
132789081,rooms,2 PN
132789081,direction,Hướng Đông Bắc
132789081,apartment_type,Chung cư
130894682,commercial_type,Văn phòng
132193119,rooms,1 PN
132193119,apartment_type,"Căn hộ dịch vụ, mini"
130614114,land_type,Đất thổ cư
130614114,width,Ngang 4 m
132721508,rooms,6 PN
132721508,house_type,"Nhà ngõ, hẻm"
132748137,furnishing_rent,Nội thất đầy đủ
132135786,rooms,3 PN
132135786,house_type,"Nhà mặt phố, mặt tiền"
132787053,rooms,2 PN
132787053,apartment_type,Chung cư
132780912,rooms,nhiều hơn 10 PN
132780912,house_type,"Nhà ngõ, hẻm"
132746103,rooms,4 PN
132746103,house_type,"Nhà ngõ, hẻm"
132778872,land_type,Đất thổ cư
132785024,rooms,4 PN
132785024,house_type,"Nhà ngõ, hẻm"
132707211,rooms,2 PN
132707211,apartment_type,Chung cư
132789139,rooms,2 PN
132789139,direction,Hướng Tây Nam
132789139,apartment_type,Chung cư
132737942,rooms,3 PN
132737942,house_type,"Nhà ngõ, hẻm"
132742050,furnishing_rent,Nội thất đầy đủ
132735914,commercial_type,Văn phòng
132764590,land_type,Đất thổ cư
132764590,width,Ngang 6 m
128918453,rooms,1 PN
128918453,direction,Hướng Đông
128918453,apartment_type,"Căn hộ dịch vụ, mini"
132787127,commercial_type,Văn phòng
132656057,rooms,3 PN
132656057,house_type,"Nhà ngõ, hẻm"
132787130,rooms,3 PN
132787130,direction,Hướng Đông Nam
132787130,house_type,"Nhà ngõ, hẻm"
132791228,rooms,3 PN
132791228,house_type,"Nhà mặt phố, mặt tiền"
132789184,rooms,4 PN
132789184,house_type,"Nhà mặt phố, mặt tiền"
132787138,rooms,4 PN
132787138,house_type,"Nhà mặt phố, mặt tiền"
132785101,rooms,4 PN
132785101,house_type,"Nhà ngõ, hẻm"
132277201,furnishing_rent,Nội thất đầy đủ
132514774,rooms,2 PN
132514774,apartment_type,Chung cư
130943961,rooms,8 PN
130943961,house_type,"Nhà ngõ, hẻm"
132746209,furnishing_rent,Nội thất đầy đủ
131242978,rooms,3 PN
131242978,apartment_type,Chung cư
131578857,rooms,5 PN
131578857,house_type,"Nhà ngõ, hẻm"
132787183,land_type,Đất thổ cư
132787183,width,Ngang 5 m
132789233,rooms,3 PN
132789233,house_type,"Nhà ngõ, hẻm"
132787192,rooms,8 PN
132787192,house_type,"Nhà mặt phố, mặt tiền"
132783096,commercial_type,Văn phòng
132705274,rooms,4 PN
132705274,direction,Hướng Tây Bắc
132705274,house_type,"Nhà mặt phố, mặt tiền"
132783102,land_type,Đất thổ cư
132783102,width,Ngang 5 m
132776952,land_type,Đất thổ cư
132776952,width,Ngang 6 m
131623936,rooms,3 PN
131623936,house_type,"Nhà ngõ, hẻm"
132781067,furnishing_rent,Nội thất đầy đủ
132645902,rooms,1 PN
132645902,apartment_type,"Căn hộ dịch vụ, mini"
132736017,rooms,2 PN
132736017,direction,Hướng Đông Nam
132736017,house_type,"Nhà ngõ, hẻm"
132381714,rooms,2 PN
132381714,apartment_type,Chung cư
132787227,commercial_type,Văn phòng
125613086,rooms,2 PN
125613086,direction,Hướng Đông Nam
125613086,house_type,"Nhà ngõ, hẻm"
132721704,rooms,4 PN
132721704,house_type,"Nhà ngõ, hẻm"
131914798,rooms,1 PN
131914798,direction,Hướng Đông Bắc
131914798,house_type,"Nhà ngõ, hẻm"
132416559,rooms,1 PN
132416559,apartment_type,"Căn hộ dịch vụ, mini"
132031538,land_type,Đất thổ cư
132031538,width,Ngang 6 m
130327604,rooms,2 PN
130327604,apartment_type,Chung cư
130235446,rooms,1 PN
130235446,apartment_type,Chung cư
132594745,rooms,nhiều hơn 10 PN
132594745,apartment_type,"Căn hộ dịch vụ, mini"
132785210,rooms,3 PN
132785210,direction,Hướng Đông Nam
132785210,apartment_type,Chung cư
132736059,rooms,nhiều hơn 10 PN
132736059,direction,Hướng Đông
132736059,house_type,"Nhà mặt phố, mặt tiền"
132791357,rooms,2 PN
132791357,direction,Hướng Đông Bắc
132791357,house_type,"Nhà mặt phố, mặt tiền"
132779069,commercial_type,Văn phòng
132392010,commercial_type,Văn phòng
132785226,furnishing_rent,Nội thất đầy đủ
132789324,rooms,1 PN
132789324,apartment_type,"Căn hộ dịch vụ, mini"
132783178,rooms,3 PN
132783178,direction,Hướng Bắc
132783178,apartment_type,Chung cư
132592715,rooms,2 PN
132592715,direction,Hướng Tây Nam
132592715,apartment_type,Chung cư
132748372,furnishing_rent,Nội thất đầy đủ
132478041,commercial_type,Văn phòng
132787300,rooms,5 PN
132787300,house_type,"Nhà mặt phố, mặt tiền"
130917477,furnishing_rent,Nội thất đầy đủ
132039781,furnishing_rent,Nội thất đầy đủ
132777060,rooms,nhiều hơn 10 PN
132777060,apartment_type,"Căn hộ dịch vụ, mini"
132727921,rooms,3 PN
132727921,direction,Hướng Bắc
132727921,apartment_type,Chung cư
132740212,furnishing_rent,Nội thất đầy đủ
132783220,land_type,Đất thổ cư
132783220,width,Ngang 4.3 m
132291703,rooms,6 PN
132291703,house_type,"Nhà ngõ, hẻm"
130919547,rooms,4 PN
130919547,house_type,"Nhà mặt phố, mặt tiền"
132349055,rooms,2 PN
132349055,direction,Hướng Đông
132349055,apartment_type,Chung cư
132738184,rooms,1 PN
132738184,direction,Hướng Đông Nam
132738184,house_type,"Nhà ngõ, hẻm"
132617360,commercial_type,Mặt bằng kinh doanh
132508818,rooms,1 PN
132508818,direction,Hướng Đông Nam
132508818,apartment_type,Chung cư
132713629,rooms,1 PN
132713629,apartment_type,"Căn hộ dịch vụ, mini"
130401437,furnishing_rent,Nội thất đầy đủ
132246702,rooms,1 PN
132246702,apartment_type,"Căn hộ dịch vụ, mini"
132779191,commercial_type,Mặt bằng kinh doanh
132779191,furnishing_sell,Nội thất đầy đủ
132789438,rooms,1 PN
132789438,direction,Hướng Đông Nam
132789438,house_type,"Nhà ngõ, hẻm"
132746442,commercial_type,Văn phòng
132523227,rooms,4 PN
132523227,direction,Hướng Tây Bắc
132523227,house_type,"Nhà ngõ, hẻm"
132717794,rooms,10 PN
132717794,direction,Hướng Nam
132717794,house_type,"Nhà ngõ, hẻm"
132742389,rooms,3 PN
132742389,house_type,"Nhà mặt phố, mặt tiền"
132771061,furnishing_rent,Nội thất đầy đủ
132705541,rooms,2 PN
132705541,apartment_type,Chung cư
132760837,rooms,2 PN
132760837,apartment_type,Chung cư
132787464,furnishing_rent,Nội thất đầy đủ
132785425,rooms,2 PN
132785425,house_type,"Nhà ngõ, hẻm"
132723985,rooms,2 PN
132723985,apartment_type,Chung cư
132779284,furnishing_rent,Nội thất đầy đủ
132406555,rooms,1 PN
132406555,apartment_type,"Căn hộ dịch vụ, mini"
132752671,rooms,3 PN
132752671,apartment_type,Chung cư
132779296,rooms,1 PN
132779296,apartment_type,Chung cư
132777257,rooms,6 PN
132777257,house_type,"Nhà ngõ, hẻm"
132107564,land_type,Đất thổ cư
132107564,width,Ngang 4.8 m
132785467,rooms,5 PN
132785467,house_type,"Nhà ngõ, hẻm"
132783424,commercial_type,Mặt bằng kinh doanh
132783424,furnishing_sell,Nội thất đầy đủ
132781380,rooms,4 PN
132781380,direction,Hướng Đông Nam
132781380,house_type,"Nhà ngõ, hẻm"
132443462,furnishing_rent,Nội thất cao cấp
132779341,rooms,4 PN
132779341,direction,Hướng Đông Nam
132779341,house_type,"Nhà ngõ, hẻm"
131642718,rooms,3 PN
131642718,house_type,"Nhà ngõ, hẻm"
132783469,rooms,5 PN
132783469,house_type,"Nhà ngõ, hẻm"
132787573,rooms,2 PN
132787573,direction,Hướng Đông Nam
132787573,house_type,"Nhà mặt phố, mặt tiền"
132478334,commercial_type,Văn phòng
132789635,rooms,5 PN
132789635,house_type,"Nhà ngõ, hẻm"
132779397,rooms,6 PN
132779397,house_type,Nhà biệt thự
125554054,land_type,Đất thổ cư
125554054,width,Ngang 6.19 m
132785544,commercial_type,Văn phòng
132787598,furnishing_rent,Nội thất đầy đủ
131163535,furnishing_rent,Nội thất cao cấp
132777358,rooms,2 PN
132777358,direction,Hướng Đông Nam
132777358,apartment_type,Chung cư
132777369,land_type,Đất thổ cư
132777369,width,Ngang 6.5 m
130960794,furnishing_rent,Nhà trống
132529563,rooms,2 PN
132529563,apartment_type,Chung cư
128601502,rooms,1 PN
128601502,apartment_type,"Căn hộ dịch vụ, mini"
132785585,rooms,4 PN
132785585,house_type,"Nhà mặt phố, mặt tiền"
129793455,commercial_type,Văn phòng
132783547,rooms,3 PN
132783547,direction,Hướng Nam
132783547,apartment_type,"Tập thể, cư xá"
132785599,commercial_type,Văn phòng
132734410,rooms,4 PN
132734410,direction,Hướng Tây
132734410,house_type,"Nhà ngõ, hẻm"
132705748,rooms,4 PN
132705748,direction,Hướng Đông Nam
132705748,house_type,"Nhà ngõ, hẻm"
132777430,rooms,3 PN
132777430,house_type,Nhà phố liền kề
132779485,rooms,2 PN
132779485,apartment_type,Chung cư
131902951,rooms,2 PN
131902951,apartment_type,Chung cư
128001521,furnishing_rent,Nội thất đầy đủ
132720119,furnishing_rent,Nội thất đầy đủ
132789775,land_type,Đất thổ cư
132789775,width,Ngang 7 m
132654622,rooms,3 PN
132654622,apartment_type,Chung cư
132752941,rooms,3 PN
132752941,house_type,"Nhà mặt phố, mặt tiền"
131972651,land_type,Đất thổ cư
131972651,width,Ngang 6.1 m
132787763,rooms,1 PN
132787763,apartment_type,"Tập thể, cư xá"
132464184,furnishing_rent,Nội thất đầy đủ
132785724,furnishing_rent,Nội thất đầy đủ
132783679,commercial_type,Văn phòng
132494912,rooms,1 PN
